"iditem";"nombre";"saldo";"compromiso";"costo";"precio";"impuesto";"activo";"categoria";"estado";"idempresa";"casa"
"3770";"Corrector lápiz 8 ML x 6 unidades";"999987";"0";"4200";"6000";"0";"1";"146";NULL;"3";"98"
"3771";"PALO ESCOBA *12 UND";"99";"0";"22000";"26840";"0";"1";"1";NULL;"2";"101"
"3772";"ORO PLATA PAGUE 12 LLEVE 13";"957";"-3";"6200";"8058";"0";"0";"1";NULL;"2";"9"
"3773";"OFER PANTENE 1 RES+1 KERA+1 COLA*36UND";"85";"-2";"26802";"33000";"0";"1";"2";NULL;"2";"20"
"3774";"BLOCK IRIS OFICIO*35";"81";"0";"2800";"3416";"0";"1";"11";NULL;"2";"11"
"3775";"TRAPERO Y PALO BLANCO*800*3";"973";"0";"15950";"19533";"0";"1";"1";NULL;"2";"101"
"3776";"APRONAX *8 UND";"988";"0";"11237";"13709";"0";"1";"4";NULL;"2";"18"
"3777";"AGOGO ATOMO SURTIDO*60UND";"88";"0";"7183";"9180";"0";"1";"3";NULL;"2";"8"
"3778";"IBUFLASH MIGRAN*12UND";"75";"0";"21000";"25800";"0";"1";"4";NULL;"2";"18"
"3779";"MEZCLADOR ECOLOGICO REDONDO *14CM";"82";"0";"4100";"5000";"0";"1";"5";NULL;"2";"2"
"3780";"ESTUCHE CANDADO ECO 3TAMAÑ *12";"98";"0";"20800";"25400";"0";"1";"7";NULL;"2";"14"
"3781";"ESTUCHE CANDADO CASTOR 3TAMAÑ *12";"0";"0";"28700";"35100";"0";"1";"7";NULL;"2";"14"
"3782";"CAJA SERVILLETA FAMILIA*42UND";"99";"0";"96600";"113400";"0";"1";"5";NULL;"2";"2"
"3783";"SIPEGA LIQUIDO *250GR *6UND";"0";"0";"19000";"23180";"0";"1";"11";NULL;"2";"11"
"3784";"ASPIRINETA*28 UND";"92";"0";"13094";"15974";"0";"1";"4";NULL;"2";"18"
"3785";"Goma jugoso shiflis x320g";"999832";"0";"11500";"14400";"0";"1";"92";NULL;"3";"44"
"3786";"TARRINA PLASTICA CHIC 16 ONZ*25 UND";"988";"0";"14500";"17690";"0";"1";"5";NULL;"2";"2"
"3787";"TARRINA PLASTICA CHIC 24 ONZ*25UND";"975";"0";"17700";"21594";"0";"1";"5";NULL;"2";"2"
"3788";"VELON # 3 BLANCO*12 UND";"94";"0";"15100";"19050";"0";"1";"147";NULL;"2";"17"
"3789";"VELON # 1 BLANCO*12 UND";"95";"0";"9800";"12350";"0";"1";"147";NULL;"2";"17"
"3790";"VELON # 1 SURTIDO*12 UND";"92";"0";"9800";"12350";"0";"1";"147";NULL;"2";"17"
"3791";"VELON # 2 BLANCO*12 UND";"89";"0";"11700";"14750";"0";"1";"147";NULL;"2";"17"
"3792";"VELON # 2 SURTIDO*12 UND";"92";"0";"11700";"14750";"0";"1";"147";NULL;"2";"17"
"3793";"VELON # 3 SURTIDO*12 UND";"95";"0";"15100";"19050";"0";"1";"147";NULL;"2";"17"
"3794";"VELON # 4 BLANCO*12 UND";"93";"0";"17300";"21800";"0";"1";"147";NULL;"2";"17"
"3795";"VELON # 4 SURTIDO*12 UND";"96";"0";"17300";"21800";"0";"1";"147";NULL;"2";"17"
"3796";"VELON # 5 BLANCO*12 UND";"96";"0";"21800";"27450";"0";"1";"147";NULL;"2";"17"
"3797";"VELON # 5 SURTIDO*12 UND";"96";"0";"21800";"27450";"0";"1";"147";NULL;"2";"17"
"3798";"VELON # 6 SURTIDO*12 UND";"99";"0";"32200";"40600";"0";"1";"147";NULL;"2";"17"
"3799";"VELON # 6 BLANCO*12 UND";"98";"0";"32200";"40600";"0";"1";"147";NULL;"2";"17"
"3800";"AMOXICILINA GENFAR*50 UND";"73";"0";"16800";"20496";"0";"1";"4";NULL;"2";"9"
"3801";"CHUPETA HYPER HOT*24+2UND GTS";"967";"0";"6805";"8506";"0";"1";"3";NULL;"2";"8"
"3802";"salsa de tomate fruko x 500g";"99984";"0";"9500";"11400";"0";"1";"126";NULL;"3";"78"
"3803";"salsa de mayonesa fruko x 400g";"99984";"0";"9000";"10800";"0";"1";"126";NULL;"3";"78"
"3804";"JABON 3D KILO*UND";"935";"0";"5794";"7068";"0";"1";"1";NULL;"2";"26"
"3805";"ACEITE VIVA SOYA*5000";"0";"0";"34625";"41800";"0";"1";"9";NULL;"2";"16"
"3806";"GEL EGO MORADA 25ML*15 UND";"93";"0";"12000";"15260";"0";"1";"2";NULL;"2";"9"
